epoch,step,train/acc,train/loss,val_N1_f1,val_acc,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM,val_f1_W,val_f1_macro,val_kappa,val_loss
1,1259,0.7164735198020935,1.2427966594696045,,,,,,,,,,
1,1279,0.7183387279510498,1.2079315185546875,,,,,,,,,,
1,1299,0.7900693416595459,0.9561986923217773,,,,,,,,,,
1,1319,0.7403071522712708,1.1598402261734009,,,,,,,,,,
1,1339,0.7725996375083923,0.5455584526062012,,,,,,,,,,
1,1339,,,0.40986037254333496,0.7607326507568359,0.40986037254333496,0.7674548625946045,0.6876692175865173,0.6921524405479431,0.895764172077179,0.748881459236145,0.7402315735816956,1.104454517364502
2,1359,0.7353394031524658,1.1471104621887207,,,,,,,,,,
2,1379,0.7288275957107544,1.3074042797088623,,,,,,,,,,
2,1399,0.775492787361145,1.0292198657989502,,,,,,,,,,
2,1419,0.7451321482658386,1.092025637626648,,,,,,,,,,
2,1439,0.7940257787704468,0.8369864225387573,,,,,,,,,,
2,1459,0.7424737215042114,1.0549023151397705,,,,,,,,,,
2,1479,0.7708116173744202,0.9243932962417603,,,,,,,,,,
2,1499,0.7622847557067871,1.0380685329437256,,,,,,,,,,
2,1519,0.7641855478286743,1.0438206195831299,,,,,,,,,,
2,1539,0.7978078722953796,0.8311922550201416,,,,,,,,,,
2,1559,0.7987723350524902,0.9172638058662415,,,,,,,,,,
2,1579,0.7624017000198364,0.9494280815124512,,,,,,,,,,
2,1599,0.7615970373153687,1.0439046621322632,,,,,,,,,,
2,1619,0.7659347057342529,0.9746576547622681,,,,,,,,,,
2,1639,0.7803493738174438,0.903499960899353,,,,,,,,,,
2,1659,0.7731739282608032,0.8681617379188538,,,,,,,,,,
2,1679,0.7904981374740601,0.9322406053543091,,,,,,,,,,
2,1699,0.73703533411026,1.1244724988937378,,,,,,,,,,
2,1719,0.7525293827056885,1.0657379627227783,,,,,,,,,,
2,1739,0.7850176095962524,0.911091685295105,,,,,,,,,,
2,1759,0.7782723903656006,1.0504127740859985,,,,,,,,,,
2,1779,0.7587398290634155,1.0160343647003174,,,,,,,,,,
2,1799,0.7620011568069458,0.9277238845825195,,,,,,,,,,
2,1819,0.8354527950286865,0.6951359510421753,,,,,,,,,,
2,1839,0.7999318838119507,0.817101001739502,,,,,,,,,,
2,1859,0.7904859781265259,0.8829973936080933,,,,,,,,,,
2,1879,0.7582311630249023,1.1132256984710693,,,,,,,,,,
2,1899,0.7571654319763184,1.0112532377243042,,,,,,,,,,
2,1919,0.7817751169204712,0.8836525678634644,,,,,,,,,,
2,1939,0.7919019460678101,0.7504327893257141,,,,,,,,,,
2,1959,0.8248733282089233,0.7414597272872925,,,,,,,,,,
2,1979,0.7747683525085449,0.9077420234680176,,,,,,,,,,
2,1999,0.7946923971176147,0.904650092124939,,,,,,,,,,
2,2009,,,0.4457848072052002,0.778081476688385,0.4457848072052002,0.784612774848938,0.7055391669273376,0.7372599840164185,0.9075303673744202,0.7681460380554199,0.7623029351234436,0.995363712310791
3,2019,0.805870532989502,0.8520989418029785,,,,,,,,,,
3,2039,0.8061939477920532,0.801828920841217,,,,,,,,,,
3,2059,0.8106569051742554,0.8771483898162842,,,,,,,,,,
3,2079,0.8032395839691162,0.8082462549209595,,,,,,,,,,
3,2099,0.7826027870178223,0.9634844064712524,,,,,,,,,,
3,2119,0.8088271617889404,0.754582405090332,,,,,,,,,,
3,2139,0.8340125679969788,0.7336769104003906,,,,,,,,,,
3,2159,0.8225194811820984,0.7744811177253723,,,,,,,,,,
3,2179,0.8107097744941711,0.8073010444641113,,,,,,,,,,
3,2199,0.794990599155426,0.8251835107803345,,,,,,,,,,
3,2219,0.785057783126831,0.9107778072357178,,,,,,,,,,
3,2239,0.8406514525413513,0.6308696269989014,,,,,,,,,,
3,2259,0.835911214351654,0.7000313997268677,,,,,,,,,,
3,2279,0.8178033828735352,0.7465690970420837,,,,,,,,,,
3,2299,0.8191615343093872,0.7764780521392822,,,,,,,,,,
3,2319,0.8379260301589966,0.6639805436134338,,,,,,,,,,
3,2339,0.7880308032035828,0.9540395736694336,,,,,,,,,,
3,2359,0.8008630871772766,0.7880166172981262,,,,,,,,,,
3,2379,0.8352779746055603,0.7153816223144531,,,,,,,,,,
3,2399,0.8231879472732544,0.7711803317070007,,,,,,,,,,
3,2419,0.826176643371582,0.7052788734436035,,,,,,,,,,
3,2439,0.8242354989051819,0.761456310749054,,,,,,,,,,
3,2459,0.7959637641906738,0.8695600032806396,,,,,,,,,,
3,2479,0.8120635747909546,0.7024277448654175,,,,,,,,,,
3,2499,0.8434677720069885,0.6681503653526306,,,,,,,,,,
3,2519,0.8136205673217773,0.712242603302002,,,,,,,,,,
3,2539,0.8440910577774048,0.6644394397735596,,,,,,,,,,
3,2559,0.8216949105262756,0.6453686952590942,,,,,,,,,,
3,2579,0.8377338647842407,0.635297417640686,,,,,,,,,,
3,2599,0.8477029800415039,0.6357243657112122,,,,,,,,,,
3,2619,0.8295061588287354,0.6607363820075989,,,,,,,,,,
3,2639,0.8396477699279785,0.64200758934021,,,,,,,,,,
3,2659,0.8062970638275146,0.6599320769309998,,,,,,,,,,
3,2679,0.7765932083129883,0.7209471464157104,,,,,,,,,,
3,2679,,,0.46320247650146484,0.7672929763793945,0.46320247650146484,0.7942925095558167,0.712871253490448,0.7575138807296753,0.9159953594207764,0.7680683732032776,0.7670148611068726,0.9707265496253967
4,2699,0.8292776942253113,0.6322773694992065,,,,,,,,,,
4,2719,0.8441981077194214,0.6808698177337646,,,,,,,,,,
4,2739,0.7967609167098999,0.8617634773254395,,,,,,,,,,
4,2759,0.8466199040412903,0.6746455430984497,,,,,,,,,,
4,2779,0.8326617479324341,0.6494295597076416,,,,,,,,,,
4,2799,0.812130331993103,0.8087849617004395,,,,,,,,,,
4,2819,0.8365074992179871,0.7527282238006592,,,,,,,,,,
4,2839,0.8614398837089539,0.5498178005218506,,,,,,,,,,
4,2859,0.8286084532737732,0.7439438700675964,,,,,,,,,,
4,2879,0.8457195162773132,0.722052276134491,,,,,,,,,,
4,2899,0.8337517976760864,0.6742534637451172,,,,,,,,,,
4,2919,0.8549050092697144,0.6305493712425232,,,,,,,,,,
4,2939,0.8462620377540588,0.6427902579307556,,,,,,,,,,
4,2959,0.8379094004631042,0.6508077383041382,,,,,,,,,,
4,2979,0.8143564462661743,0.6947904229164124,,,,,,,,,,
4,2999,0.8319767713546753,0.7064579725265503,,,,,,,,,,
4,3019,0.8485546112060547,0.5454038381576538,,,,,,,,,,
4,3039,0.8166893124580383,0.6831247806549072,,,,,,,,,,
4,3059,0.855705976486206,0.5856753587722778,,,,,,,,,,
4,3079,0.8339288234710693,0.6994271278381348,,,,,,,,,,
4,3099,0.8586546182632446,0.6412001848220825,,,,,,,,,,
4,3119,0.8587543368339539,0.5379548668861389,,,,,,,,,,
4,3139,0.8198146820068359,0.6864675283432007,,,,,,,,,,
4,3159,0.8705456256866455,0.5214735865592957,,,,,,,,,,
4,3179,0.8479946851730347,0.7063612341880798,,,,,,,,,,
4,3199,0.8446614146232605,0.6631647944450378,,,,,,,,,,
4,3219,0.8540836572647095,0.6440010070800781,,,,,,,,,,
4,3239,0.8585050106048584,0.5794582366943359,,,,,,,,,,
4,3259,0.8327786326408386,0.7306810617446899,,,,,,,,,,
4,3279,0.871268630027771,0.5239297747612,,,,,,,,,,
4,3299,0.8653818964958191,0.484039306640625,,,,,,,,,,
4,3319,0.859008252620697,0.6117980480194092,,,,,,,,,,
4,3339,0.861038327217102,0.6069566011428833,,,,,,,,,,
4,3349,,,0.47584640979766846,0.7731037139892578,0.47584640979766846,0.7997009754180908,0.7161880731582642,0.7734397053718567,0.9200131297111511,0.7703701257705688,0.7646960616111755,1.047372817993164
5,3359,0.8666626214981079,0.5300366878509521,,,,,,,,,,
5,3379,0.8639554381370544,0.5329714417457581,,,,,,,,,,
5,3399,0.8561575412750244,0.568872332572937,,,,,,,,,,
5,3419,0.8422943353652954,0.6324648857116699,,,,,,,,,,
5,3439,0.8666888475418091,0.520247220993042,,,,,,,,,,
5,3459,0.8651516437530518,0.5244240760803223,,,,,,,,,,
5,3479,0.8720095753669739,0.6037164926528931,,,,,,,,,,
5,3499,0.8590940833091736,0.5297989845275879,,,,,,,,,,
5,3519,0.8518826365470886,0.5764468908309937,,,,,,,,,,
5,3539,0.8505297899246216,0.5849902629852295,,,,,,,,,,
5,3559,0.8624390363693237,0.5426467657089233,,,,,,,,,,
5,3579,0.8501257300376892,0.5959194898605347,,,,,,,,,,
5,3599,0.839357316493988,0.5278452038764954,,,,,,,,,,
5,3619,0.8837020397186279,0.46595776081085205,,,,,,,,,,
5,3639,0.861004114151001,0.6415810585021973,,,,,,,,,,
5,3659,0.8591049909591675,0.6492018699645996,,,,,,,,,,
5,3679,0.872400164604187,0.49966883659362793,,,,,,,,,,
5,3699,0.8549057841300964,0.5897459983825684,,,,,,,,,,
5,3719,0.8803048729896545,0.4679977595806122,,,,,,,,,,
5,3739,0.8467204570770264,0.5905764102935791,,,,,,,,,,
5,3759,0.8616982102394104,0.56513512134552,,,,,,,,,,
5,3779,0.8566530346870422,0.6132869720458984,,,,,,,,,,
5,3799,0.8798838257789612,0.5004680156707764,,,,,,,,,,
5,3819,0.8474284410476685,0.6028460264205933,,,,,,,,,,
5,3839,0.8984496593475342,0.4425918459892273,,,,,,,,,,
5,3859,0.8778130412101746,0.517971932888031,,,,,,,,,,
5,3879,0.866138219833374,0.5833037495613098,,,,,,,,,,
5,3899,0.8532673716545105,0.6304842233657837,,,,,,,,,,
5,3919,0.8761404752731323,0.5168576836585999,,,,,,,,,,
5,3939,0.8564348220825195,0.5811594724655151,,,,,,,,,,
5,3959,0.8726463317871094,0.5167162418365479,,,,,,,,,,
5,3979,0.8572851419448853,0.5586988925933838,,,,,,,,,,
5,3999,0.882380485534668,0.4871875047683716,,,,,,,,,,
5,4019,0.904358983039856,0.4302077889442444,,,,,,,,,,
5,4019,,,0.48596614599227905,0.7858243584632874,0.48596614599227905,0.8033233284950256,0.720341682434082,0.7860127091407776,0.9232486486434937,0.7772505879402161,0.7712359428405762,1.0528919696807861
6,4039,0.8795145153999329,0.5408303737640381,,,,,,,,,,
6,4059,0.8636317849159241,0.5346084237098694,,,,,,,,,,
6,4079,0.8675927519798279,0.5621236562728882,,,,,,,,,,
6,4099,0.8814541101455688,0.4828106164932251,,,,,,,,,,
6,4119,0.8670578002929688,0.5165075063705444,,,,,,,,,,
6,4139,0.8858429193496704,0.4483305513858795,,,,,,,,,,
6,4159,0.85964035987854,0.602433443069458,,,,,,,,,,
6,4179,0.8747413754463196,0.5388213396072388,,,,,,,,,,
6,4199,0.8704397678375244,0.550226092338562,,,,,,,,,,
6,4219,0.8762281537055969,0.5378575325012207,,,,,,,,,,
6,4239,0.8774245977401733,0.5357354283332825,,,,,,,,,,
6,4259,0.8906137347221375,0.4797012507915497,,,,,,,,,,
6,4279,0.8711796998977661,0.5850439071655273,,,,,,,,,,
6,4299,0.8874828219413757,0.5277177691459656,,,,,,,,,,
6,4319,0.9023417234420776,0.387958288192749,,,,,,,,,,
6,4339,0.9045104384422302,0.42492565512657166,,,,,,,,,,
6,4359,0.8938683271408081,0.4123561978340149,,,,,,,,,,
6,4379,0.8831571340560913,0.5242441296577454,,,,,,,,,,
6,4399,0.8739727735519409,0.5362712144851685,,,,,,,,,,
6,4419,0.8807061910629272,0.5570798516273499,,,,,,,,,,
6,4439,0.8828554749488831,0.5209589004516602,,,,,,,,,,
6,4459,0.8871794939041138,0.4210697412490845,,,,,,,,,,
6,4479,0.909295916557312,0.39454400539398193,,,,,,,,,,
6,4499,0.8963276147842407,0.46758025884628296,,,,,,,,,,
6,4519,0.8832011222839355,0.42997226119041443,,,,,,,,,,
6,4539,0.8731862306594849,0.44370800256729126,,,,,,,,,,
6,4559,0.8693574666976929,0.5874016284942627,,,,,,,,,,
6,4579,0.8879674673080444,0.4886414408683777,,,,,,,,,,
6,4599,0.8819432258605957,0.5026321411132812,,,,,,,,,,
6,4619,0.901024341583252,0.4302229881286621,,,,,,,,,,
6,4639,0.8751252293586731,0.5451353788375854,,,,,,,,,,
6,4659,0.876370370388031,0.5066614747047424,,,,,,,,,,
6,4679,0.8718305826187134,0.498259961605072,,,,,,,,,,
6,4689,,,0.4906248152256012,0.787846565246582,0.4906248152256012,0.8048980832099915,0.7252737879753113,0.7944969534873962,0.9260433912277222,0.775360107421875,0.7712773680686951,1.1382474899291992
7,4699,0.8989548087120056,0.41749656200408936,,,,,,,,,,
7,4719,0.8961004614830017,0.41966763138771057,,,,,,,,,,
7,4739,0.8741868734359741,0.515002965927124,,,,,,,,,,
7,4759,0.8953047394752502,0.48710644245147705,,,,,,,,,,
7,4779,0.9107983708381653,0.40172749757766724,,,,,,,,,,
7,4799,0.8918290138244629,0.39578500390052795,,,,,,,,,,
7,4819,0.8948168158531189,0.45982691645622253,,,,,,,,,,
7,4839,0.9075034260749817,0.39424461126327515,,,,,,,,,,
7,4859,0.8852908611297607,0.49300557374954224,,,,,,,,,,
7,4879,0.8901927471160889,0.4615256190299988,,,,,,,,,,
7,4899,0.8772876858711243,0.47892308235168457,,,,,,,,,,
7,4919,0.8942420482635498,0.4706660509109497,,,,,,,,,,
7,4939,0.8941134214401245,0.43429461121559143,,,,,,,,,,
7,4959,0.8878118395805359,0.47167590260505676,,,,,,,,,,
7,4979,0.9035226702690125,0.3469758629798889,,,,,,,,,,
7,4999,0.8999814391136169,0.39265894889831543,,,,,,,,,,
7,5019,0.8882297873497009,0.45852187275886536,,,,,,,,,,
7,5039,0.8976691961288452,0.3775942027568817,,,,,,,,,,
7,5059,0.9052822589874268,0.38856643438339233,,,,,,,,,,
7,5079,0.8930284380912781,0.43893009424209595,,,,,,,,,,
7,5099,0.8869185447692871,0.45335665345191956,,,,,,,,,,
7,5119,0.8977085947990417,0.4417462944984436,,,,,,,,,,
7,5139,0.9045361280441284,0.36827361583709717,,,,,,,,,,
7,5159,0.8956770300865173,0.46340155601501465,,,,,,,,,,
7,5179,0.867267370223999,0.5669975876808167,,,,,,,,,,
7,5199,0.8991811275482178,0.46077948808670044,,,,,,,,,,
7,5219,0.8918905854225159,0.45223963260650635,,,,,,,,,,
7,5239,0.8967032432556152,0.4318322241306305,,,,,,,,,,
7,5259,0.8971942663192749,0.48063158988952637,,,,,,,,,,
7,5279,0.8918331861495972,0.47019660472869873,,,,,,,,,,
7,5299,0.8980040550231934,0.44921180605888367,,,,,,,,,,
7,5319,0.9195675849914551,0.37991786003112793,,,,,,,,,,
7,5339,0.8977831602096558,0.4019741415977478,,,,,,,,,,
7,5359,0.880722165107727,0.5315189957618713,,,,,,,,,,
7,5359,,,0.4957471191883087,0.7897576093673706,0.4957471191883087,0.8071107268333435,0.7293466925621033,0.8001357316970825,0.9278115034103394,0.7783483862876892,0.7732231616973877,1.1694613695144653
8,5379,0.9027894735336304,0.40486353635787964,,,,,,,,,,
8,5399,0.8717063069343567,0.5269397497177124,,,,,,,,,,
8,5419,0.9111980199813843,0.4042247533798218,,,,,,,,,,
8,5439,0.9112310409545898,0.35124754905700684,,,,,,,,,,
8,5459,0.9179289937019348,0.32491549849510193,,,,,,,,,,
8,5479,0.8806721568107605,0.5089061260223389,,,,,,,,,,
8,5499,0.9115515947341919,0.39202338457107544,,,,,,,,,,
8,5519,0.9178842306137085,0.3715685307979584,,,,,,,,,,
8,5539,0.908164918422699,0.4296163320541382,,,,,,,,,,
8,5559,0.9175297021865845,0.3320421576499939,,,,,,,,,,
8,5579,0.9102878570556641,0.42415738105773926,,,,,,,,,,
8,5599,0.9025656580924988,0.436585009098053,,,,,,,,,,
8,5619,0.9139748215675354,0.38102346658706665,,,,,,,,,,
8,5639,0.9198117256164551,0.3493089973926544,,,,,,,,,,
8,5659,0.9251068234443665,0.3152238726615906,,,,,,,,,,
8,5679,0.9148426055908203,0.3691045045852661,,,,,,,,,,
8,5699,0.9087110757827759,0.4360350966453552,,,,,,,,,,
8,5719,0.9130788445472717,0.3726714849472046,,,,,,,,,,
8,5739,0.9068811535835266,0.40385702252388,,,,,,,,,,
8,5759,0.9073373079299927,0.39497995376586914,,,,,,,,,,
8,5779,0.904147207736969,0.4131939113140106,,,,,,,,,,
8,5799,0.9014992713928223,0.4454188942909241,,,,,,,,,,
8,5819,0.8977364301681519,0.4295189678668976,,,,,,,,,,
8,5839,0.8827751278877258,0.5148012638092041,,,,,,,,,,
8,5859,0.9141685962677002,0.3565412163734436,,,,,,,,,,
8,5879,0.9051468372344971,0.40415218472480774,,,,,,,,,,
8,5899,0.922457218170166,0.34853434562683105,,,,,,,,,,
8,5919,0.909537672996521,0.38953059911727905,,,,,,,,,,
8,5939,0.8919107913970947,0.5074710249900818,,,,,,,,,,
8,5959,0.9139130115509033,0.400551438331604,,,,,,,,,,
8,5979,0.8989575505256653,0.46710866689682007,,,,,,,,,,
8,5999,0.9030941128730774,0.39660876989364624,,,,,,,,,,
8,6019,0.9058151841163635,0.3774307370185852,,,,,,,,,,
8,6029,,,0.49935296177864075,0.7831786870956421,0.49935296177864075,0.8087985515594482,0.7318627238273621,0.8051000237464905,0.929365336894989,0.7782267332077026,0.7742365598678589,1.3188655376434326
9,6039,0.9165279865264893,0.3354679346084595,,,,,,,,,,
9,6059,0.9043489694595337,0.4242556691169739,,,,,,,,,,
9,6079,0.9096038341522217,0.41385573148727417,,,,,,,,,,
9,6099,0.9141227006912231,0.34082484245300293,,,,,,,,,,
9,6119,0.928493857383728,0.2909509539604187,,,,,,,,,,
9,6139,0.9128837585449219,0.33414798974990845,,,,,,,,,,
9,6159,0.8960112929344177,0.4764964282512665,,,,,,,,,,
9,6179,0.9079231023788452,0.393963098526001,,,,,,,,,,
9,6199,0.9022508859634399,0.4258200228214264,,,,,,,,,,
9,6219,0.91578209400177,0.35184311866760254,,,,,,,,,,
9,6239,0.9136292338371277,0.4254380464553833,,,,,,,,,,
9,6259,0.9093921184539795,0.3816598951816559,,,,,,,,,,
9,6279,0.9127715826034546,0.3569856882095337,,,,,,,,,,
9,6299,0.9067638516426086,0.413829505443573,,,,,,,,,,
9,6319,0.9170814752578735,0.3583468496799469,,,,,,,,,,
9,6339,0.9037959575653076,0.414468377828598,,,,,,,,,,
9,6359,0.9262450933456421,0.3346458375453949,,,,,,,,,,
9,6379,0.9261353015899658,0.33093833923339844,,,,,,,,,,
9,6399,0.9262362122535706,0.3289848566055298,,,,,,,,,,
9,6419,0.9221826195716858,0.34985122084617615,,,,,,,,,,
9,6439,0.9212304353713989,0.300525963306427,,,,,,,,,,
9,6459,0.9051327705383301,0.3984090983867645,,,,,,,,,,
9,6479,0.9170113205909729,0.37804555892944336,,,,,,,,,,
9,6499,0.92037433385849,0.36097466945648193,,,,,,,,,,
9,6519,0.925972044467926,0.31734734773635864,,,,,,,,,,
9,6539,0.9147921800613403,0.39143645763397217,,,,,,,,,,
9,6559,0.927969753742218,0.30380627512931824,,,,,,,,,,
9,6579,0.928703248500824,0.3295244872570038,,,,,,,,,,
9,6599,0.9348604679107666,0.2841356098651886,,,,,,,,,,
9,6619,0.9262988567352295,0.31604549288749695,,,,,,,,,,
9,6639,0.905825138092041,0.4220196604728699,,,,,,,,,,
9,6659,0.9340866208076477,0.28866225481033325,,,,,,,,,,
9,6679,0.9246184229850769,0.3216856122016907,,,,,,,,,,
9,6699,0.9460566639900208,0.25057101249694824,,,,,,,,,,
9,6699,,,0.5009715557098389,0.7748419642448425,0.5009715557098389,0.810556948184967,0.7332518100738525,0.8085607886314392,0.930415153503418,0.7737631797790527,0.7723125219345093,1.3756392002105713
10,6719,0.9099957942962646,0.4051915407180786,,,,,,,,,,
10,6739,0.91703200340271,0.3779503107070923,,,,,,,,,,
10,6759,0.9118295907974243,0.3963703513145447,,,,,,,,,,
10,6779,0.9025990962982178,0.40676745772361755,,,,,,,,,,
10,6799,0.9139809608459473,0.3640903830528259,,,,,,,,,,
10,6819,0.9235069751739502,0.36004358530044556,,,,,,,,,,
10,6839,0.9217670559883118,0.3033915162086487,,,,,,,,,,
10,6859,0.9086130857467651,0.39492589235305786,,,,,,,,,,
10,6879,0.9169230461120605,0.37364739179611206,,,,,,,,,,
10,6899,0.9211959838867188,0.3696698546409607,,,,,,,,,,
10,6919,0.9067362546920776,0.41798609495162964,,,,,,,,,,
10,6939,0.912446141242981,0.3529513478279114,,,,,,,,,,
10,6959,0.9056628346443176,0.4373859167098999,,,,,,,,,,
10,6979,0.9201024770736694,0.3054654598236084,,,,,,,,,,
10,6999,0.9186093211174011,0.42731988430023193,,,,,,,,,,
10,7019,0.9228986501693726,0.3445630669593811,,,,,,,,,,
10,7039,0.9195321202278137,0.3409501910209656,,,,,,,,,,
10,7059,0.9329600930213928,0.3045662045478821,,,,,,,,,,
10,7079,0.9432414770126343,0.2669266164302826,,,,,,,,,,
10,7099,0.9142261743545532,0.33641791343688965,,,,,,,,,,
10,7119,0.920220673084259,0.36502522230148315,,,,,,,,,,
10,7139,0.9187636375427246,0.34179073572158813,,,,,,,,,,
10,7159,0.9328177571296692,0.3393580913543701,,,,,,,,,,
10,7179,0.9319935441017151,0.2832222580909729,,,,,,,,,,
10,7199,0.9294867515563965,0.34367114305496216,,,,,,,,,,
10,7219,0.9275230765342712,0.2911629378795624,,,,,,,,,,
10,7239,0.9289010167121887,0.33979469537734985,,,,,,,,,,
10,7259,0.9321371912956238,0.30773913860321045,,,,,,,,,,
10,7279,0.919729471206665,0.3479951024055481,,,,,,,,,,
10,7299,0.9263917207717896,0.33635786175727844,,,,,,,,,,
10,7319,0.9224761724472046,0.3374379873275757,,,,,,,,,,
10,7339,0.9277288913726807,0.3399956524372101,,,,,,,,,,
10,7359,0.9165086150169373,0.34964269399642944,,,,,,,,,,
10,7369,,,0.5039146542549133,0.7877275347709656,0.5039146542549133,0.8109589219093323,0.7349551916122437,0.8113119006156921,0.9313738346099854,0.775818943977356,0.7679819464683533,1.4818964004516602
11,7379,0.9298577308654785,0.29358410835266113,,,,,,,,,,
11,7399,0.9250670671463013,0.3550570011138916,,,,,,,,,,
11,7419,0.9426934719085693,0.2758216857910156,,,,,,,,,,
11,7439,0.9182848334312439,0.3698825240135193,,,,,,,,,,
11,7459,0.9166975021362305,0.36266008019447327,,,,,,,,,,
11,7479,0.9291948080062866,0.33456674218177795,,,,,,,,,,
11,7499,0.929054319858551,0.2961049973964691,,,,,,,,,,
11,7519,0.9228339791297913,0.37655672430992126,,,,,,,,,,
11,7539,0.934454619884491,0.27577513456344604,,,,,,,,,,
11,7559,0.9315651655197144,0.27347150444984436,,,,,,,,,,
11,7579,0.9340177774429321,0.3263161778450012,,,,,,,,,,
11,7599,0.9263553619384766,0.35449931025505066,,,,,,,,,,
11,7619,0.9268609285354614,0.34469902515411377,,,,,,,,,,
11,7639,0.9307499527931213,0.3038260340690613,,,,,,,,,,
11,7659,0.9339401125907898,0.30988848209381104,,,,,,,,,,
11,7679,0.9345591068267822,0.3156299591064453,,,,,,,,,,
11,7699,0.946239709854126,0.24247583746910095,,,,,,,,,,
11,7719,0.92621910572052,0.33649760484695435,,,,,,,,,,
11,7739,0.9254508018493652,0.35274550318717957,,,,,,,,,,
11,7759,0.940830647945404,0.21787548065185547,,,,,,,,,,
11,7779,0.9315447807312012,0.3571687936782837,,,,,,,,,,
11,7799,0.9347598552703857,0.2673342227935791,,,,,,,,,,
11,7819,0.9203956127166748,0.378201425075531,,,,,,,,,,
